user_id,age,gender,location,occupation,preference_cuisine,preference_price_range,preference_scene,registration_date
U1103,55,女,涟源市,工程师,小吃,高档,商务聚餐,2025-08-31
U1104,28,男,新化县,教师,粤菜,高档,周末早餐,2025-11-11
U1105,19,女,新化县,公务员,日韩料理,中档,夜宵,2026-01-15
U1106,31,男,新化县,公务员,湘菜,高档,工作日午餐,2025-12-17
U1107,54,女,新化县,上班族,快餐,中档,商务宴请,2025-05-18
U1108,25,男,涟源市,自由职业者,西餐,中档,周末午餐,2025-04-22
U1109,39,女,冷水江市,公务员,素食,经济型,学生午餐,2025-12-08
U1110,23,男,娄星区,公务员,川菜,高档,情侣约会,2025-12-22
U1111,34,男,冷水江市,公务员,快餐,高档,节日聚餐,2026-01-28
U1112,44,女,娄星区,工程师,快餐,高档,商务聚餐,2025-12-02
U1113,34,女,新化县,其他,湘菜,高档,周末早餐,2025-09-04
U1114,29,男,涟源市,自由职业者,西餐,经济型,周末聚餐,2025-04-20
U1115,34,女,双峰县,工程师,日韩料理,中档,下午茶,2025-04-18
U1116,41,男,娄星区,工程师,西餐,高档,商务聚餐,2025-06-28
U1117,56,女,娄星区,上班族,西餐,中档,商务宴请,2025-02-26
U1118,37,女,冷水江市,医生,素食,中档,商务聚餐,2025-09-06
U1119,47,女,双峰县,公务员,日韩料理,中档,商务宴请,2025-12-29
U1120,29,男,涟源市,公务员,素食,中档,亲子聚餐,2025-12-25
U1121,44,女,双峰县,自由职业者,川菜,高档,家庭聚餐,2025-05-11
U1122,23,男,冷水江市,学生,日韩料理,经济型,学生用餐,2025-06-20
U1123,50,男,冷水江市,其他,素食,中档,家庭聚餐,2025-03-28
U1124,47,男,涟源市,公务员,素食,中档,家庭聚餐,2025-10-07
U1125,20,女,娄星区,公务员,素食,中档,学生夜宵,2025-12-09
U1126,46,男,双峰县,教师,湘菜,中档,商务宴请,2025-02-26
U1127,30,男,涟源市,教师,湘菜,高档,甜品,2025-05-23
U1128,56,男,冷水江市,其他,快餐,中档,商务宴请,2025-08-09
U1129,44,男,涟源市,公务员,日韩料理,中档,商务宴请,2025-04-08
U1130,29,男,双峰县,医生,西餐,高档,商务聚餐,2025-06-21
U1131,52,男,冷水江市,学生,小吃,经济型,学生夜宵,2025-08-13
U1132,52,男,涟源市,医生,西餐,中档,商务聚餐,2025-11-12
U1133,59,男,娄星区,学生,湘菜,经济型,学生午餐,2025-04-30
U1134,31,女,涟源市,教师,日韩料理,经济型,早餐,2025-09-12
U1135,50,男,娄星区,工程师,川菜,高档,商务聚餐,2025-03-15
U1136,46,女,新化县,自由职业者,西餐,中档,商务聚餐,2025-08-31
U1137,34,女,冷水江市,学生,川菜,经济型,学生夜宵,2025-03-02
U1138,27,女,冷水江市,工程师,粤菜,高档,学生晚餐,2025-08-07
U1139,19,女,双峰县,其他,快餐,高档,学生午餐,2025-07-30
U1140,30,男,新化县,学生,快餐,经济型,学生用餐,2026-01-28
U1141,18,男,娄星区,上班族,快餐,经济型,商务宴请,2025-10-16
U1142,21,女,双峰县,自由职业者,小吃,经济型,学生夜宵,2025-09-11
U1143,54,女,娄星区,教师,川菜,中档,商务聚餐,2025-04-17
U1144,49,女,娄星区,教师,粤菜,高档,商务宴请,2025-05-06
U1145,60,女,娄星区,工程师,快餐,高档,商务宴请,2026-01-30
U1146,47,男,双峰县,其他,西餐,高档,家庭聚餐,2025-03-20
U1147,59,女,冷水江市,教师,小吃,高档,商务宴请,2025-11-12
U1148,40,女,双峰县,公务员,川菜,中档,家庭聚餐,2025-08-05
U1149,49,女,双峰县,学生,川菜,经济型,学生早餐,2025-04-16
U1150,42,男,双峰县,工程师,素食,高档,家庭聚餐,2025-08-05
U1151,53,男,新化县,教师,川菜,高档,家庭聚餐,2025-10-22
U1152,58,女,新化县,上班族,西餐,中档,商务聚餐,2025-05-29
U1153,21,女,娄星区,医生,粤菜,中档,甜品,2025-03-01
U1154,23,男,冷水江市,教师,快餐,经济型,情侣约会,2025-06-13
U1155,58,男,新化县,上班族,快餐,高档,商务聚餐,2025-02-27
U1156,53,女,冷水江市,公务员,西餐,高档,商务宴请,2025-05-23
U1157,26,男,涟源市,其他,日韩料理,中档,商务聚餐,2025-02-19
U1158,24,女,涟源市,自由职业者,西餐,高档,学生夜宵,2026-01-19
U1159,55,女,涟源市,医生,湘菜,高档,商务聚餐,2025-10-18
U1160,33,女,娄星区,其他,日韩料理,高档,家庭聚餐,2025-12-30
U1161,31,男,冷水江市,公务员,小吃,高档,亲子聚餐,2026-01-10
U1162,33,女,双峰县,工程师,日韩料理,中档,学生晚餐,2025-12-31
U1163,43,男,双峰县,公务员,日韩料理,中档,家庭聚餐,2025-11-26
U1164,31,男,新化县,上班族,西餐,高档,户外用餐,2025-02-04
U1165,33,男,冷水江市,上班族,湘菜,中档,学生夜宵,2025-03-26
U1166,39,男,新化县,其他,小吃,中档,学生晚餐,2025-04-27
U1167,58,女,双峰县,自由职业者,西餐,高档,家庭聚餐,2025-12-08
U1168,50,男,冷水江市,自由职业者,粤菜,高档,商务聚餐,2025-08-24
U1169,20,女,涟源市,教师,小吃,中档,下午茶,2025-12-04
U1170,52,男,新化县,上班族,日韩料理,高档,商务宴请,2025-08-14
U1171,20,女,冷水江市,自由职业者,素食,中档,外卖,2025-07-11
U1172,41,男,涟源市,公务员,日韩料理,中档,家庭聚餐,2025-06-25
U1173,59,女,冷水江市,学生,西餐,经济型,学生早餐,2025-02-17
U1174,47,女,新化县,教师,粤菜,高档,商务宴请,2025-09-07
U1175,35,男,新化县,医生,西餐,高档,周末聚餐,2025-06-03
U1176,50,女,新化县,学生,湘菜,经济型,学生早餐,2025-11-10
U1177,38,女,冷水江市,学生,粤菜,经济型,学生夜宵,2025-05-20
U1178,49,女,新化县,医生,湘菜,中档,商务宴请,2025-10-15
U1179,51,女,双峰县,医生,素食,高档,商务宴请,2025-10-28
U1180,45,男,冷水江市,上班族,素食,中档,家庭聚餐,2025-05-28
U1181,53,女,娄星区,教师,西餐,中档,家庭聚餐,2025-05-17
U1182,47,女,娄星区,医生,湘菜,高档,商务宴请,2025-04-13
U1183,29,女,新化县,其他,粤菜,中档,学生夜宵,2025-08-07
U1184,24,女,冷水江市,教师,湘菜,经济型,朋友聚会,2025-10-04
U1185,26,女,冷水江市,公务员,小吃,中档,周末午餐,2025-12-26
U1186,55,男,娄星区,自由职业者,日韩料理,中档,家庭聚餐,2025-09-28
U1187,20,女,娄星区,教师,小吃,经济型,工作日早餐,2025-12-15
U1188,51,男,冷水江市,其他,小吃,高档,商务聚餐,2025-11-11
U1189,23,女,涟源市,上班族,日韩料理,高档,甜品,2025-05-21
U1190,39,女,新化县,医生,粤菜,经济型,午餐,2025-02-04
U1191,46,男,冷水江市,自由职业者,湘菜,中档,家庭聚餐,2025-12-02
U1192,20,男,双峰县,其他,湘菜,中档,学生用餐,2025-09-19
U1193,33,女,娄星区,公务员,素食,高档,家庭聚餐,2025-12-23
U1194,24,女,冷水江市,公务员,素食,中档,商务聚餐,2026-01-15
U1195,51,男,娄星区,学生,西餐,经济型,学生午餐,2025-10-03
U1196,36,女,涟源市,工程师,湘菜,经济型,情侣约会,2025-10-08
U1197,30,男,娄星区,公务员,粤菜,高档,工作日早餐,2025-09-07
U1198,55,男,冷水江市,自由职业者,湘菜,高档,家庭聚餐,2025-03-14
U1199,60,女,涟源市,学生,快餐,经济型,学生夜宵,2025-10-21
U1200,50,女,新化县,教师,小吃,中档,商务聚餐,2025-09-10
U1201,25,女,冷水江市,教师,日韩料理,中档,早餐,2025-03-24
U1202,30,女,双峰县,其他,湘菜,经济型,学生早餐,2026-01-27
U1203,30,男,新化县,教师,湘菜,经济型,周末聚餐,2025-10-25
U1204,54,女,双峰县,工程师,西餐,中档,商务聚餐,2025-11-04
U1205,22,女,冷水江市,教师,小吃,经济型,情侣约会,2025-11-04
U1206,40,男,双峰县,工程师,川菜,经济型,家庭聚餐,2025-07-18
U1207,21,男,双峰县,自由职业者,湘菜,中档,商务宴请,2025-02-15
U1208,47,女,冷水江市,公务员,川菜,高档,商务聚餐,2025-08-24
U1209,24,女,涟源市,上班族,快餐,经济型,商务宴请,2025-06-21
U1210,48,女,冷水江市,医生,快餐,高档,商务宴请,2025-08-07
U1211,55,男,新化县,医生,小吃,中档,家庭聚餐,2025-08-12
U1212,52,女,双峰县,公务员,快餐,中档,商务聚餐,2025-08-21
U1213,57,男,双峰县,其他,粤菜,高档,商务聚餐,2025-03-28
U1214,48,男,新化县,学生,川菜,经济型,学生午餐,2025-03-05
U1215,48,男,冷水江市,工程师,西餐,中档,商务聚餐,2025-09-05
U1216,36,女,涟源市,自由职业者,快餐,经济型,工作日午餐,2025-09-27
U1217,45,女,娄星区,上班族,小吃,中档,商务宴请,2025-07-05
U1218,54,男,涟源市,医生,湘菜,高档,商务宴请,2025-12-04
U1219,42,女,冷水江市,其他,日韩料理,高档,商务聚餐,2025-09-16
U1220,30,男,双峰县,教师,快餐,经济型,周末晚餐,2025-03-11
U1221,52,男,娄星区,学生,快餐,经济型,学生晚餐,2025-03-25
U1222,54,女,涟源市,教师,西餐,中档,商务宴请,2025-02-05
U1223,59,男,新化县,其他,快餐,高档,商务宴请,2025-02-28
U1224,40,女,新化县,上班族,快餐,经济型,周末午餐,2025-03-28
U1225,21,男,双峰县,自由职业者,粤菜,经济型,工作日午餐,2025-05-20
U1226,43,男,涟源市,学生,西餐,经济型,学生午餐,2025-12-12
U1227,32,男,冷水江市,教师,素食,经济型,情侣约会,2025-02-14
U1228,54,女,涟源市,公务员,快餐,高档,商务聚餐,2025-11-04
U1229,34,男,冷水江市,自由职业者,川菜,高档,小吃,2025-07-14
U1230,44,女,娄星区,其他,粤菜,高档,商务聚餐,2025-08-01
U1231,21,男,冷水江市,自由职业者,粤菜,中档,夜宵,2025-10-25
U1232,58,女,娄星区,医生,素食,中档,家庭聚餐,2025-11-28
U1233,22,女,新化县,公务员,日韩料理,经济型,学生午餐,2025-04-18
U1234,26,女,新化县,医生,湘菜,经济型,学生早餐,2025-10-20
U1235,38,男,涟源市,公务员,川菜,中档,工作日早餐,2025-09-25
U1236,26,女,娄星区,教师,湘菜,中档,情侣约会,2025-12-24
U1237,37,男,冷水江市,上班族,川菜,高档,节日聚餐,2025-04-11
U1238,42,男,娄星区,学生,川菜,经济型,学生用餐,2025-03-29
U1239,28,男,双峰县,医生,日韩料理,中档,午餐,2025-04-08
U1240,26,男,娄星区,教师,快餐,中档,周末早餐,2025-04-15
U1241,57,男,新化县,学生,湘菜,经济型,学生夜宵,2025-10-01
U1242,35,女,涟源市,学生,日韩料理,经济型,学生夜宵,2025-04-13
U1243,38,女,新化县,公务员,湘菜,经济型,学生用餐,2025-11-02
U1244,27,女,冷水江市,其他,川菜,中档,工作日晚餐,2025-08-27
U1245,54,女,娄星区,教师,西餐,高档,家庭聚餐,2025-02-13
U1246,30,男,冷水江市,其他,素食,高档,早餐,2025-08-20
U1247,53,男,冷水江市,教师,日韩料理,高档,商务聚餐,2025-08-05
U1248,26,男,双峰县,教师,日韩料理,中档,周末午餐,2025-09-06
U1249,37,男,娄星区,自由职业者,湘菜,高档,下午茶,2025-07-25
U1250,51,男,娄星区,医生,快餐,高档,商务聚餐,2025-04-07
U1251,47,女,娄星区,自由职业者,湘菜,高档,商务聚餐,2025-03-07
U1252,37,男,涟源市,学生,西餐,经济型,学生早餐,2025-11-06
U1253,35,女,冷水江市,医生,川菜,经济型,学生早餐,2025-10-11
U1254,38,男,新化县,医生,西餐,经济型,周末午餐,2026-01-12
U1255,36,男,双峰县,其他,快餐,高档,学生早餐,2025-10-02
U1256,57,男,娄星区,工程师,粤菜,中档,家庭聚餐,2025-07-03
U1257,57,女,涟源市,教师,小吃,中档,商务聚餐,2025-05-21
U1258,50,男,涟源市,上班族,川菜,高档,商务宴请,2025-02-01
U1259,21,男,涟源市,自由职业者,川菜,高档,工作日午餐,2025-02-23
U1260,55,男,冷水江市,工程师,素食,中档,家庭聚餐,2025-03-16
U1261,49,女,冷水江市,医生,西餐,高档,商务聚餐,2025-08-26
U1262,56,女,双峰县,学生,快餐,经济型,学生夜宵,2025-03-30
U1263,24,女,娄星区,公务员,素食,中档,周末晚餐,2025-12-14
U1264,30,女,冷水江市,工程师,川菜,经济型,工作日午餐,2025-08-27
U1265,29,男,新化县,上班族,素食,高档,商务宴请,2025-04-03
U1266,33,男,双峰县,医生,小吃,经济型,工作日早餐,2025-11-16
U1267,32,女,新化县,教师,素食,高档,学生晚餐,2025-09-22
U1268,25,男,冷水江市,医生,粤菜,中档,亲子聚餐,2025-08-26
U1269,27,男,新化县,学生,川菜,经济型,学生晚餐,2025-12-29
U1270,59,男,新化县,上班族,川菜,高档,家庭聚餐,2025-07-22
U1271,59,男,双峰县,工程师,日韩料理,高档,商务宴请,2025-07-28
U1272,46,男,双峰县,上班族,湘菜,中档,家庭聚餐,2025-07-05
U1273,26,女,新化县,自由职业者,粤菜,高档,周末午餐,2025-04-10
U1274,25,女,娄星区,医生,日韩料理,中档,外卖,2025-09-28
U1275,43,男,涟源市,医生,快餐,高档,家庭聚餐,2025-06-18
U1276,56,男,涟源市,公务员,湘菜,中档,商务聚餐,2025-04-01
U1277,27,男,双峰县,教师,日韩料理,高档,朋友聚会,2025-07-21
U1278,54,女,涟源市,公务员,粤菜,中档,商务宴请,2025-06-05
U1279,48,男,双峰县,上班族,快餐,中档,商务聚餐,2025-03-11
U1280,51,女,涟源市,教师,粤菜,中档,商务聚餐,2025-10-05
U1281,23,男,新化县,医生,素食,经济型,商务宴请,2026-01-21
U1282,30,男,涟源市,其他,湘菜,经济型,学生夜宵,2025-09-08
U1283,52,男,涟源市,其他,日韩料理,中档,商务聚餐,2025-04-23
U1284,52,女,双峰县,公务员,西餐,高档,商务聚餐,2025-08-10
U1285,34,女,涟源市,工程师,素食,高档,夜宵,2025-07-01
U1286,41,男,冷水江市,医生,小吃,中档,家庭聚餐,2025-04-18
U1287,26,男,新化县,上班族,快餐,中档,早餐,2025-05-31
U1288,38,女,娄星区,医生,快餐,高档,周末午餐,2025-12-09
U1289,46,男,双峰县,其他,西餐,中档,家庭聚餐,2025-03-19
U1290,31,男,涟源市,自由职业者,快餐,高档,学生用餐,2025-06-13
U1291,24,女,涟源市,其他,小吃,高档,情侣约会,2025-05-10
U1292,48,男,新化县,医生,日韩料理,高档,家庭聚餐,2025-12-20
U1293,39,男,双峰县,自由职业者,小吃,中档,周末早餐,2025-12-15
U1294,44,女,涟源市,学生,日韩料理,经济型,学生夜宵,2025-10-02
U1295,28,男,涟源市,教师,粤菜,高档,户外用餐,2025-08-01
U1296,29,女,新化县,其他,粤菜,经济型,户外用餐,2025-03-15
U1297,32,男,双峰县,公务员,西餐,经济型,学生夜宵,2026-01-23
U1298,49,女,双峰县,学生,日韩料理,经济型,学生用餐,2025-06-01
U1299,60,女,娄星区,自由职业者,川菜,高档,商务宴请,2025-07-22
U1300,46,女,双峰县,学生,川菜,经济型,学生夜宵,2025-03-16
U1301,59,男,娄星区,自由职业者,粤菜,高档,家庭聚餐,2025-11-01
U1302,33,女,新化县,学生,小吃,经济型,学生用餐,2026-01-01
U1303,38,女,涟源市,上班族,川菜,中档,节日聚餐,2025-12-28
U1304,40,男,涟源市,医生,西餐,中档,情侣约会,2025-11-26
U1305,35,女,娄星区,其他,素食,中档,户外用餐,2025-12-23
U1306,20,男,双峰县,上班族,川菜,高档,周末聚餐,2025-05-03
U1307,38,女,娄星区,公务员,西餐,高档,学生午餐,2025-05-15
U1308,49,女,新化县,教师,小吃,中档,商务聚餐,2025-06-25
U1309,60,女,娄星区,其他,素食,中档,家庭聚餐,2025-03-21
U1310,30,男,涟源市,其他,西餐,中档,小吃,2025-09-10
U1311,41,女,涟源市,自由职业者,湘菜,中档,家庭聚餐,2025-11-28
U1312,32,女,新化县,工程师,快餐,中档,周末聚餐,2025-07-13
U1313,23,女,双峰县,教师,小吃,经济型,周末聚餐,2025-12-27
U1314,18,男,涟源市,学生,素食,经济型,学生夜宵,2025-04-20
U1315,46,男,涟源市,工程师,粤菜,高档,家庭聚餐,2025-12-08
U1316,43,女,双峰县,公务员,西餐,中档,家庭聚餐,2025-06-24
U1317,43,男,双峰县,公务员,西餐,高档,家庭聚餐,2025-11-20
U1318,31,女,娄星区,上班族,西餐,中档,商务宴请,2025-05-13
U1319,42,男,双峰县,工程师,素食,中档,商务聚餐,2025-09-18
U1320,48,男,双峰县,学生,小吃,经济型,学生午餐,2025-09-14
U1321,32,男,双峰县,教师,小吃,经济型,工作日早餐,2025-11-14
U1322,27,男,冷水江市,其他,粤菜,中档,工作日午餐,2025-08-07
U1323,59,男,冷水江市,其他,川菜,高档,商务宴请,2025-07-31
U1324,21,男,涟源市,公务员,素食,经济型,学生晚餐,2025-07-20
U1325,38,女,冷水江市,公务员,川菜,中档,午餐,2025-08-02
U1326,40,女,新化县,公务员,日韩料理,经济型,节日聚餐,2025-04-21
U1327,23,男,冷水江市,工程师,快餐,中档,商务聚餐,2025-07-16
U1328,54,男,涟源市,公务员,粤菜,高档,商务宴请,2025-09-16
U1329,53,女,涟源市,公务员,湘菜,中档,商务宴请,2025-03-02
U1330,54,女,涟源市,上班族,川菜,中档,家庭聚餐,2025-08-06
U1331,37,男,娄星区,学生,粤菜,经济型,学生用餐,2025-03-06
U1332,27,女,双峰县,其他,川菜,高档,学生早餐,2025-12-08
U1333,45,男,涟源市,自由职业者,西餐,高档,商务宴请,2025-11-03
U1334,51,女,双峰县,其他,素食,高档,家庭聚餐,2025-09-25
U1335,47,女,娄星区,上班族,西餐,中档,商务聚餐,2025-03-08
U1336,20,男,冷水江市,上班族,快餐,中档,下午茶,2025-09-14
U1337,51,女,娄星区,工程师,西餐,高档,商务聚餐,2026-01-16
U1338,35,女,新化县,教师,日韩料理,经济型,周末晚餐,2025-10-02
U1339,28,女,双峰县,学生,川菜,经济型,学生晚餐,2025-07-16
U1340,56,男,涟源市,教师,川菜,中档,商务聚餐,2025-10-25
U1341,60,女,涟源市,上班族,湘菜,高档,商务聚餐,2025-11-19
U1342,49,女,涟源市,上班族,川菜,中档,商务聚餐,2025-06-30
U1343,32,女,双峰县,工程师,川菜,中档,学生早餐,2025-04-04
U1344,30,男,涟源市,医生,西餐,经济型,外卖,2025-02-25
U1345,46,女,新化县,上班族,日韩料理,中档,商务宴请,2025-05-24
U1346,23,女,娄星区,上班族,小吃,中档,外卖,2025-02-10
U1347,42,男,双峰县,医生,小吃,中档,商务宴请,2025-07-26
U1348,20,男,冷水江市,上班族,湘菜,中档,学生晚餐,2025-04-04
U1349,42,男,娄星区,医生,素食,中档,商务宴请,2025-12-01
U1350,60,男,娄星区,教师,川菜,中档,家庭聚餐,2025-08-14
U1351,35,男,涟源市,教师,西餐,中档,亲子聚餐,2025-05-03
U1352,26,女,双峰县,医生,素食,中档,早餐,2025-11-29
U1353,42,男,娄星区,学生,日韩料理,经济型,学生早餐,2025-07-22
U1354,52,男,冷水江市,上班族,湘菜,高档,商务宴请,2025-12-04
U1355,33,女,娄星区,工程师,快餐,经济型,小吃,2026-01-12
U1356,22,男,娄星区,其他,湘菜,中档,甜品,2025-09-18
U1357,41,男,冷水江市,教师,川菜,中档,商务聚餐,2025-08-22
U1358,45,男,冷水江市,公务员,西餐,高档,商务聚餐,2025-08-22
U1359,24,女,涟源市,医生,湘菜,中档,小吃,2025-06-26
U1360,42,女,涟源市,其他,川菜,高档,家庭聚餐,2025-08-28
U1361,18,男,涟源市,学生,川菜,经济型,学生午餐,2025-12-04
U1362,47,女,涟源市,上班族,小吃,中档,商务聚餐,2025-12-25
U1363,48,男,涟源市,自由职业者,粤菜,中档,商务聚餐,2025-08-21
U1364,54,女,娄星区,上班族,日韩料理,中档,家庭聚餐,2025-04-10
U1365,57,男,冷水江市,其他,小吃,高档,商务聚餐,2025-10-18
U1366,60,男,双峰县,公务员,素食,高档,商务聚餐,2026-01-26
U1367,50,男,娄星区,公务员,粤菜,高档,商务宴请,2025-10-23
U1368,57,女,娄星区,医生,日韩料理,高档,家庭聚餐,2025-12-14
U1369,38,女,冷水江市,工程师,小吃,高档,外卖,2025-05-03
U1370,29,女,涟源市,其他,素食,经济型,工作日早餐,2025-11-25
U1371,19,男,涟源市,工程师,小吃,中档,夜宵,2025-02-10
U1372,40,女,冷水江市,公务员,西餐,中档,学生午餐,2025-10-07
U1373,51,女,涟源市,上班族,日韩料理,中档,商务聚餐,2025-12-16
U1374,50,女,娄星区,医生,川菜,高档,商务聚餐,2025-09-23
U1375,32,女,双峰县,公务员,湘菜,中档,学生早餐,2025-02-18
U1376,50,女,涟源市,医生,素食,中档,商务宴请,2025-10-11
U1377,59,男,冷水江市,工程师,素食,高档,商务聚餐,2025-05-23
U1378,35,男,冷水江市,工程师,素食,中档,工作日晚餐,2025-05-16
U1379,33,男,涟源市,自由职业者,小吃,中档,夜宵,2025-05-21
U1380,18,女,冷水江市,自由职业者,粤菜,高档,外卖,2025-07-22
U1381,41,男,双峰县,教师,小吃,中档,商务宴请,2025-03-24
U1382,24,男,娄星区,上班族,日韩料理,中档,学生午餐,2025-12-15
U1383,32,男,冷水江市,学生,川菜,经济型,学生午餐,2025-10-07
U1384,24,女,娄星区,工程师,素食,高档,工作日午餐,2025-03-20
U1385,38,男,双峰县,其他,湘菜,中档,工作日早餐,2025-06-21
U1386,37,女,新化县,学生,川菜,经济型,学生用餐,2025-03-12
U1387,54,男,双峰县,学生,粤菜,经济型,学生晚餐,2025-07-09
U1388,38,男,娄星区,工程师,粤菜,经济型,下午茶,2025-12-23
U1389,54,女,双峰县,医生,小吃,高档,家庭聚餐,2025-10-17
U1390,53,女,娄星区,工程师,快餐,高档,商务聚餐,2025-06-09
U1391,46,男,涟源市,教师,小吃,中档,商务聚餐,2025-08-28
U1392,50,女,涟源市,工程师,湘菜,中档,家庭聚餐,2025-06-06
U1393,41,女,娄星区,医生,日韩料理,中档,家庭聚餐,2025-09-08
U1394,28,男,新化县,上班族,粤菜,经济型,学生夜宵,2025-02-22
U1395,31,男,双峰县,其他,素食,高档,商务聚餐,2025-05-01
U1396,56,女,娄星区,上班族,日韩料理,中档,商务宴请,2025-11-13
U1397,60,男,冷水江市,上班族,川菜,中档,商务宴请,2025-10-09
U1398,36,男,双峰县,自由职业者,粤菜,经济型,周末晚餐,2025-06-10
U1399,31,男,冷水江市,教师,快餐,经济型,学生用餐,2025-02-19
U1400,23,男,娄星区,学生,湘菜,经济型,学生用餐,2025-05-12
U1401,51,男,涟源市,其他,小吃,高档,商务宴请,2025-03-15
U1402,59,男,新化县,学生,快餐,经济型,学生午餐,2025-10-17
U1403,36,女,娄星区,其他,小吃,高档,下午茶,2025-10-10
U1404,37,女,冷水江市,工程师,小吃,高档,周末晚餐,2025-10-28
U1405,46,女,双峰县,自由职业者,快餐,中档,商务聚餐,2025-12-10
U1406,29,男,娄星区,医生,小吃,经济型,甜品,2025-08-12
U1407,47,女,娄星区,学生,西餐,经济型,学生午餐,2025-10-30
U1408,35,女,娄星区,其他,粤菜,中档,商务宴请,2025-05-05
U1409,30,男,双峰县,上班族,湘菜,中档,午餐,2025-10-09
U1410,52,男,新化县,医生,快餐,高档,商务宴请,2026-01-23
U1411,55,男,双峰县,工程师,川菜,中档,商务聚餐,2025-04-24
U1412,24,男,新化县,医生,小吃,经济型,朋友聚会,2025-04-23
U1413,60,男,冷水江市,公务员,快餐,高档,商务聚餐,2026-01-14
U1414,40,女,新化县,自由职业者,素食,中档,外卖,2025-02-23
U1415,54,男,冷水江市,教师,川菜,中档,家庭聚餐,2025-04-16
U1416,39,男,新化县,工程师,湘菜,经济型,学生夜宵,2025-07-26
U1417,32,女,娄星区,上班族,小吃,高档,商务宴请,2026-01-09
U1418,29,男,娄星区,其他,日韩料理,中档,小吃,2025-04-02
U1419,32,女,双峰县,教师,粤菜,高档,情侣约会,2025-07-18
U1420,45,男,新化县,公务员,快餐,高档,家庭聚餐,2025-04-24
U1421,38,男,涟源市,工程师,川菜,高档,早餐,2025-11-27
U1422,56,男,涟源市,工程师,粤菜,中档,家庭聚餐,2025-07-01
U1423,57,男,新化县,医生,快餐,中档,商务宴请,2025-12-12
U1424,44,男,涟源市,工程师,西餐,中档,商务宴请,2025-09-30
U1425,24,男,涟源市,教师,西餐,经济型,商务聚餐,2025-05-08
U1426,40,男,新化县,自由职业者,素食,中档,学生夜宵,2026-01-06
U1427,39,男,新化县,工程师,川菜,中档,早餐,2025-11-25
U1428,58,男,冷水江市,学生,湘菜,经济型,学生早餐,2025-09-04
U1429,49,男,新化县,学生,素食,经济型,学生用餐,2025-09-09
U1430,35,女,娄星区,教师,西餐,经济型,午餐,2025-04-24
U1431,38,男,涟源市,公务员,湘菜,经济型,亲子聚餐,2025-05-01
U1432,43,女,涟源市,自由职业者,日韩料理,高档,商务宴请,2025-05-09
U1433,19,女,娄星区,医生,湘菜,高档,小吃,2025-05-28
U1434,55,男,冷水江市,上班族,小吃,高档,商务宴请,2025-02-03
U1435,36,男,新化县,医生,日韩料理,经济型,情侣约会,2025-10-17
U1436,36,男,冷水江市,自由职业者,粤菜,高档,户外用餐,2025-09-16
U1437,35,男,冷水江市,自由职业者,快餐,高档,学生午餐,2025-08-13
U1438,40,女,新化县,学生,日韩料理,经济型,学生午餐,2025-03-31
U1439,42,男,双峰县,自由职业者,日韩料理,高档,商务宴请,2025-12-05
U1440,59,男,涟源市,自由职业者,快餐,高档,商务宴请,2025-10-08
U1441,57,女,冷水江市,其他,川菜,高档,商务聚餐,2025-07-24
U1442,54,男,双峰县,教师,小吃,高档,家庭聚餐,2025-12-26
U1443,28,男,新化县,自由职业者,川菜,高档,学生夜宵,2025-05-30
U1444,59,女,娄星区,公务员,小吃,高档,家庭聚餐,2025-05-31
U1445,23,女,双峰县,自由职业者,日韩料理,中档,学生夜宵,2025-09-08
U1446,22,女,双峰县,医生,快餐,高档,情侣约会,2025-05-08
U1447,26,男,冷水江市,上班族,川菜,高档,下午茶,2025-07-11
U1448,22,男,涟源市,自由职业者,小吃,高档,亲子聚餐,2026-01-15
U1449,51,男,双峰县,自由职业者,西餐,高档,商务宴请,2025-02-13
U1450,31,男,新化县,工程师,西餐,高档,周末午餐,2025-10-07
U1451,29,男,新化县,其他,日韩料理,高档,家庭聚餐,2025-04-02
U1452,33,男,新化县,学生,粤菜,经济型,学生晚餐,2026-01-10
U1453,21,女,涟源市,自由职业者,川菜,经济型,工作日早餐,2025-10-04
U1454,33,女,新化县,医生,西餐,经济型,小吃,2025-06-05
U1455,57,女,娄星区,公务员,湘菜,高档,商务宴请,2026-01-23
U1456,56,男,双峰县,教师,素食,高档,商务宴请,2025-03-17
U1457,32,女,涟源市,自由职业者,小吃,经济型,工作日午餐,2025-03-09
U1458,51,女,双峰县,自由职业者,湘菜,中档,商务宴请,2025-12-18
U1459,30,女,冷水江市,学生,快餐,经济型,学生夜宵,2025-08-31
U1460,19,女,涟源市,学生,川菜,经济型,学生早餐,2025-03-15
U1461,60,男,冷水江市,公务员,素食,高档,家庭聚餐,2025-03-29
U1462,48,男,双峰县,学生,小吃,经济型,学生早餐,2025-02-20
U1463,18,女,涟源市,医生,西餐,经济型,学生晚餐,2025-10-01
U1464,46,女,娄星区,工程师,粤菜,中档,商务宴请,2025-05-22
U1465,57,女,冷水江市,其他,日韩料理,高档,家庭聚餐,2025-09-27
U1466,52,男,新化县,公务员,快餐,高档,家庭聚餐,2025-08-21
U1467,56,男,涟源市,自由职业者,湘菜,中档,商务聚餐,2025-03-07
U1468,31,男,冷水江市,其他,粤菜,高档,户外用餐,2025-09-20
U1469,30,女,新化县,教师,日韩料理,经济型,早餐,2025-04-29
U1470,30,男,涟源市,工程师,素食,中档,午餐,2025-07-22
